"SETTLEMENTDATE","RUNNO","REGIONID","PERIODID","RRP","EEP","INVALIDFLAG","LASTCHANGED","ROP","RAISE6SECRRP","RAISE6SECROP","RAISE60SECRRP","RAISE60SECROP","RAISE5MINRRP","RAISE5MINROP","RAISEREGRRP","RAISEREGROP","LOWER6SECRRP","LOWER6SECROP","LOWER60SECRRP","LOWER60SECROP","LOWER5MINRRP","LOWER5MINROP","LOWERREGRRP","LOWERREGROP","PRICE_STATUS"
"1998-11-21 17:00:00",1,"VIC1",34,9.48000,0.00000,,"1998-11-21 16:55:06",9.47801,,,,,,,,,,,,,,,,,
"1998-11-21 17:30:00",1,"NSW1",35,9.93000,0.00000,,"1998-11-21 17:25:07",9.93001,,,,,,,,,,,,,,,,,
"1998-11-21 17:30:00",1,"QLD1",35,25.32000,0.00000,,"1998-11-21 17:25:07",25.32334,,,,,,,,,,,,,,,,,
"1998-11-21 17:30:00",1,"SA1",35,11.32000,0.00000,,"1998-11-21 17:25:07",11.31886,,,,,,,,,,,,,,,,,
"1998-11-21 17:30:00",1,"SNOWY1",35,9.68000,0.00000,,"1998-11-21 17:25:07",9.67593,,,,,,,,,,,,,,,,,
"1998-11-21 17:30:00",1,"VIC1",35,9.43000,0.00000,,"1998-11-21 17:25:07",9.42555,,,,,,,,,,,,,,,,,
"1998-11-21 18:00:00",1,"NSW1",36,9.95000,0.00000,,"1998-11-21 17:55:07",9.94661,,,,,,,,,,,,,,,,,
"1998-11-21 18:00:00",1,"QLD1",36,33.31000,0.00000,,"1998-11-21 17:55:07",33.31334,,,,,,,,,,,,,,,,,
"1998-11-21 18:00:00",1,"SA1",36,11.29000,0.00000,,"1998-11-21 17:55:07",11.29304,,,,,,,,,,,,,,,,,
"1998-11-21 18:00:00",1,"SNOWY1",36,9.68000,0.00000,,"1998-11-21 17:55:07",9.68133,,,,,,,,,,,,,,,,,
"1998-11-21 18:00:00",1,"VIC1",36,9.41000,0.00000,,"1998-11-21 17:55:07",9.41260,,,,,,,,,,,,,,,,,
"1998-11-21 18:30:00",1,"NSW1",37,9.95000,0.00000,,"1998-11-21 18:25:06",9.95215,,,,,,,,,,,,,,,,,
"1998-11-21 18:30:00",1,"QLD1",37,33.43000,0.00000,,"1998-11-21 18:25:06",33.43001,,,,,,,,,,,,,,,,,
"1998-11-21 18:30:00",1,"SA1",37,11.37000,0.00000,,"1998-11-21 18:25:06",11.37114,,,,,,,,,,,,,,,,,
"1998-11-21 18:30:00",1,"SNOWY1",37,9.69000,0.00000,,"1998-11-21 18:25:06",9.68672,,,,,,,,,,,,,,,,,
"1998-11-21 18:30:00",1,"VIC1",37,9.42000,0.00000,,"1998-11-21 18:25:06",9.41778,,,,,,,,,,,,,,,,,
"1998-11-21 19:00:00",1,"NSW1",38,10.62000,0.00000,,"1998-11-21 18:55:07",10.62108,,,,,,,,,,,,,,,,,
"1998-11-21 19:00:00",1,"QLD1",38,40.69000,0.00000,,"1998-11-21 18:55:07",40.68500,,,,,,,,,,,,,,,,,
"1998-11-21 19:00:00",1,"SA1",38,11.91000,0.00000,,"1998-11-21 18:55:07",11.91029,,,,,,,,,,,,,,,,,
"1998-11-21 19:00:00",1,"SNOWY1",38,10.27000,0.00000,,"1998-11-21 18:55:07",10.26915,,,,,,,,,,,,,,,,,
"1998-11-21 19:00:00",1,"VIC1",38,9.94000,0.00000,,"1998-11-21 18:55:07",9.93692,,,,,,,,,,,,,,,,,
"1998-11-21 19:30:00",1,"NSW1",39,12.01000,0.00000,,"1998-11-21 19:25:07",12.00590,,,,,,,,,,,,,,,,,
"1998-11-21 19:30:00",1,"QLD1",39,41.03000,0.00000,,"1998-11-21 19:25:07",41.02833,,,,,,,,,,,,,,,,,
"1998-11-21 19:30:00",1,"SA1",39,13.17000,0.00000,,"1998-11-21 19:25:07",13.16741,,,,,,,,,,,,,,,,,
"1998-11-21 19:30:00",1,"SNOWY1",39,11.59000,0.00000,,"1998-11-21 19:25:07",11.59269,,,,,,,,,,,,,,,,,
"1998-11-21 19:30:00",1,"VIC1",39,11.17000,0.00000,,"1998-11-21 19:25:07",11.16666,,,,,,,,,,,,,,,,,
"1998-11-21 20:00:00",1,"NSW1",40,14.45000,0.00000,,"1998-11-21 19:55:07",14.45010,,,,,,,,,,,,,,,,,
"1998-11-21 20:00:00",1,"QLD1",40,39.26000,0.00000,,"1998-11-21 19:55:07",39.25669,,,,,,,,,,,,,,,,,
"1998-11-21 20:00:00",1,"SA1",40,15.70000,0.00000,,"1998-11-21 19:55:07",15.70023,,,,,,,,,,,,,,,,,
"1998-11-21 20:00:00",1,"SNOWY1",40,13.89000,0.00000,,"1998-11-21 19:55:07",13.88968,,,,,,,,,,,,,,,,,
"1998-11-21 20:00:00",1,"VIC1",40,13.28000,0.00000,,"1998-11-21 19:55:07",13.28167,,,,,,,,,,,,,,,,,
"1998-11-21 20:30:00",1,"NSW1",41,12.12000,0.00000,,"1998-11-21 20:25:06",12.11915,,,,,,,,,,,,,,,,,
"1998-11-21 20:30:00",1,"QLD1",41,34.97000,0.00000,,"1998-11-21 20:25:06",34.97334,,,,,,,,,,,,,,,,,
"1998-11-21 20:30:00",1,"SA1",41,13.47000,0.00000,,"1998-11-21 20:25:06",13.46546,,,,,,,,,,,,,,,,,
"1998-11-21 20:30:00",1,"SNOWY1",41,11.76000,0.00000,,"1998-11-21 20:25:06",11.75553,,,,,,,,,,,,,,,,,
"1998-11-21 20:30:00",1,"VIC1",41,11.35000,0.00000,,"1998-11-21 20:25:06",11.34666,,,,,,,,,,,,,,,,,
"1998-11-21 21:00:00",1,"NSW1",42,11.36000,0.00000,,"1998-11-21 20:55:06",11.35991,,,,,,,,,,,,,,,,,
"1998-11-21 21:00:00",1,"QLD1",42,22.77000,0.00000,,"1998-11-21 20:55:06",22.76832,,,,,,,,,,,,,,,,,
"1998-11-21 21:00:00",1,"SA1",42,12.53000,0.00000,,"1998-11-21 20:55:06",12.53324,,,,,,,,,,,,,,,,,
"1998-11-21 21:00:00",1,"SNOWY1",42,11.02000,0.00000,,"1998-11-21 20:55:06",11.02027,,,,,,,,,,,,,,,,,
"1998-11-21 21:00:00",1,"VIC1",42,10.62000,0.00000,,"1998-11-21 20:55:06",10.61999,,,,,,,,,,,,,,,,,
"1998-11-21 21:30:00",1,"NSW1",43,13.26000,0.00000,,"1998-11-21 21:25:06",13.25841,,,,,,,,,,,,,,,,,
"1998-11-21 21:30:00",1,"QLD1",43,26.97000,0.00000,,"1998-11-21 21:25:06",26.96668,,,,,,,,,,,,,,,,,
"1998-11-21 21:30:00",1,"SA1",43,14.26000,0.00000,,"1998-11-21 21:25:06",14.26360,,,,,,,,,,,,,,,,,
"1998-11-21 21:30:00",1,"SNOWY1",43,12.72000,0.00000,,"1998-11-21 21:25:06",12.71550,,,,,,,,,,,,,,,,,
"1998-11-21 21:30:00",1,"VIC1",43,12.11000,0.00000,,"1998-11-21 21:25:06",12.10999,,,,,,,,,,,,,,,,,
"1998-11-21 22:00:00",1,"NSW1",44,11.69000,0.00000,,"1998-11-21 21:55:07",11.69352,,,,,,,,,,,,,,,,,
"1998-11-21 22:00:00",1,"QLD1",44,21.72000,0.00000,,"1998-11-21 21:55:07",21.72333,,,,,,,,,,,,,,,,,
"1998-11-21 22:00:00",1,"SA1",44,12.52000,0.00000,,"1998-11-21 21:55:07",12.52166,,,,,,,,,,,,,,,,,
"1998-11-21 22:00:00",1,"SNOWY1",44,11.19000,0.00000,,"1998-11-21 21:55:07",11.19298,,,,,,,,,,,,,,,,,
"1998-11-21 22:00:00",1,"VIC1",44,10.62000,0.00000,,"1998-11-21 21:55:07",10.61999,,,,,,,,,,,,,,,,,
"1998-11-21 22:30:00",1,"NSW1",45,15.54000,0.00000,,"1998-11-21 22:25:05",15.53733,,,,,,,,,,,,,,,,,
"1998-11-21 22:30:00",1,"QLD1",45,33.51000,0.00000,,"1998-11-21 22:25:05",33.51330,,,,,,,,,,,,,,,,,
"1998-11-21 22:30:00",1,"SA1",45,16.22000,0.00000,,"1998-11-21 22:25:05",16.21959,,,,,,,,,,,,,,,,,
"1998-11-21 22:30:00",1,"SNOWY1",45,14.76000,0.00000,,"1998-11-21 22:25:05",14.76002,,,,,,,,,,,,,,,,,
"1998-11-21 22:30:00",1,"VIC1",45,13.73000,0.00000,,"1998-11-21 22:25:05",13.73091,,,,,,,,,,,,,,,,,
"1998-11-21 23:00:00",1,"NSW1",46,16.36000,0.00000,,"1998-11-21 22:55:05",16.35506,,,,,,,,,,,,,,,,,
"1998-11-21 23:00:00",1,"QLD1",46,32.93000,0.00000,,"1998-11-21 22:55:05",32.93001,,,,,,,,,,,,,,,,,
"1998-11-21 23:00:00",1,"SA1",46,16.67000,0.00000,,"1998-11-21 22:55:05",16.66627,,,,,,,,,,,,,,,,,
"1998-11-21 23:00:00",1,"SNOWY1",46,15.34000,0.00000,,"1998-11-21 22:55:05",15.33858,,,,,,,,,,,,,,,,,
"1998-11-21 23:00:00",1,"VIC1",46,14.02000,0.00000,,"1998-11-21 22:55:05",14.01825,,,,,,,,,,,,,,,,,
"1998-11-21 23:30:00",1,"NSW1",47,17.96000,0.00000,,"1998-11-21 23:25:07",17.96056,,,,,,,,,,,,,,,,,
"1998-11-21 23:30:00",1,"QLD1",47,40.00000,0.00000,,"1998-11-21 23:25:07",39.99998,,,,,,,,,,,,,,,,,
"1998-11-21 23:30:00",1,"SA1",47,18.46000,0.00000,,"1998-11-21 23:25:07",18.46051,,,,,,,,,,,,,,,,,
"1998-11-21 23:30:00",1,"SNOWY1",47,16.81000,0.00000,,"1998-11-21 23:25:07",16.80715,,,,,,,,,,,,,,,,,
"1998-11-21 23:30:00",1,"VIC1",47,15.47000,0.00000,,"1998-11-21 23:25:07",15.47099,,,,,,,,,,,,,,,,,
"1998-11-22 00:00:00",1,"NSW1",48,15.89000,0.00000,,"1998-11-21 23:55:06",15.88847,,,,,,,,,,,,,,,,,
"1998-11-22 00:00:00",1,"QLD1",48,36.61000,0.00000,,"1998-11-21 23:55:06",36.60668,,,,,,,,,,,,,,,,,
"1998-11-22 00:00:00",1,"SA1",48,24.75000,0.00000,,"1998-11-21 23:55:06",24.74550,,,,,,,,,,,,,,,,,
"1998-11-22 00:00:00",1,"SNOWY1",48,15.19000,0.00000,,"1998-11-21 23:55:06",15.19489,,,,,,,,,,,,,,,,,
"1998-11-22 00:00:00",1,"VIC1",48,14.42000,0.00000,,"1998-11-21 23:55:06",14.42131,,,,,,,,,,,,,,,,,
"1998-11-22 00:30:00",1,"NSW1",1,13.34000,0.00000,,"1998-11-22 00:25:07",13.33510,,,,,,,,,,,,,,,,,
"1998-11-22 00:30:00",1,"QLD1",1,29.84000,0.00000,,"1998-11-22 00:25:07",29.84165,,,,,,,,,,,,,,,,,
"1998-11-22 00:30:00",1,"SA1",1,52.94000,0.00000,,"1998-11-22 00:25:07",52.94443,,,,,,,,,,,,,,,,,
"1998-11-22 00:30:00",1,"SNOWY1",1,13.08000,0.00000,,"1998-11-22 00:25:07",13.07701,,,,,,,,,,,,,,,,,
"1998-11-22 00:30:00",1,"VIC1",1,12.84000,0.00000,,"1998-11-22 00:25:07",12.84499,,,,,,,,,,,,,,,,,
"1998-11-22 01:00:00",1,"NSW1",2,11.05000,0.00000,,"1998-11-22 00:55:05",11.05285,,,,,,,,,,,,,,,,,
"1998-11-22 01:00:00",1,"QLD1",2,21.04000,0.00000,,"1998-11-22 00:55:05",21.03671,,,,,,,,,,,,,,,,,
"1998-11-22 01:00:00",1,"SA1",2,36.97000,0.00000,,"1998-11-22 00:55:05",36.97435,,,,,,,,,,,,,,,,,
"1998-11-22 01:00:00",1,"SNOWY1",2,10.83000,0.00000,,"1998-11-22 00:55:05",10.82936,,,,,,,,,,,,,,,,,
"1998-11-22 01:00:00",1,"VIC1",2,10.62000,0.00000,,"1998-11-22 00:55:05",10.61997,,,,,,,,,,,,,,,,,
"1998-11-22 01:30:00",1,"NSW1",3,11.05000,0.00000,,"1998-11-22 01:25:05",11.04976,,,,,,,,,,,,,,,,,
"1998-11-22 01:30:00",1,"QLD1",3,19.37000,0.00000,,"1998-11-22 01:25:05",19.36503,,,,,,,,,,,,,,,,,
"1998-11-22 01:30:00",1,"SA1",3,13.16000,0.00000,,"1998-11-22 01:25:05",13.15699,,,,,,,,,,,,,,,,,
"1998-11-22 01:30:00",1,"SNOWY1",3,10.95000,0.00000,,"1998-11-22 01:25:05",10.94929,,,,,,,,,,,,,,,,,
"1998-11-22 01:30:00",1,"VIC1",3,10.87000,0.00000,,"1998-11-22 01:25:05",10.87467,,,,,,,,,,,,,,,,,
"1998-11-22 02:00:00",1,"NSW1",4,6.13000,0.00000,,"1998-11-22 01:55:05",6.13332,,,,,,,,,,,,,,,,,
"1998-11-22 02:00:00",1,"QLD1",4,19.90000,0.00000,,"1998-11-22 01:55:05",19.90335,,,,,,,,,,,,,,,,,
"1998-11-22 02:00:00",1,"SA1",4,7.15000,0.00000,,"1998-11-22 01:55:05",7.15409,,,,,,,,,,,,,,,,,
"1998-11-22 02:00:00",1,"SNOWY1",4,6.08000,0.00000,,"1998-11-22 01:55:05",6.07752,,,,,,,,,,,,,,,,,
"1998-11-22 02:00:00",1,"VIC1",4,6.01000,0.00000,,"1998-11-22 01:55:05",6.00990,,,,,,,,,,,,,,,,,
"1998-11-22 02:30:00",1,"NSW1",5,3.35000,0.00000,,"1998-11-22 02:25:06",3.35283,,,,,,,,,,,,,,,,,
"1998-11-22 02:30:00",1,"QLD1",5,17.90000,0.00000,,"1998-11-22 02:25:06",17.89999,,,,,,,,,,,,,,,,,
"1998-11-22 02:30:00",1,"SA1",5,3.68000,0.00000,,"1998-11-22 02:25:06",3.68408,,,,,,,,,,,,,,,,,
"1998-11-22 02:30:00",1,"SNOWY1",5,3.26000,0.00000,,"1998-11-22 02:25:06",3.26196,,,,,,,,,,,,,,,,,
"1998-11-22 02:30:00",1,"VIC1",5,3.17000,0.00000,,"1998-11-22 02:25:06",3.16631,,,,,,,,,,,,,,,,,
"1998-11-22 03:00:00",1,"NSW1",6,0.00000,0.00000,,"1998-11-22 02:55:07",0.00041,,,,,,,,,,,,,,,,,
"1998-11-22 03:00:00",1,"QLD1",6,17.90000,0.00000,,"1998-11-22 02:55:07",17.89999,,,,,,,,,,,,,,,,,
"1998-11-22 03:00:00",1,"SA1",6,0.00000,0.00000,,"1998-11-22 02:55:07",0.00044,,,,,,,,,,,,,,,,,
"1998-11-22 03:00:00",1,"SNOWY1",6,0.00000,0.00000,,"1998-11-22 02:55:07",0.00039,,,,,,,,,,,,,,,,,
"1998-11-22 03:00:00",1,"VIC1",6,0.00000,0.00000,,"1998-11-22 02:55:07",0.00038,,,,,,,,,,,,,,,,,
"1998-11-22 03:30:00",1,"NSW1",7,0.00000,0.00000,,"1998-11-22 03:25:06",0.00041,,,,,,,,,,,,,,,,,
"1998-11-22 03:30:00",1,"QLD1",7,19.97000,0.00000,,"1998-11-22 03:25:06",19.96670,,,,,,,,,,,,,,,,,
"1998-11-22 03:30:00",1,"SA1",7,0.00000,0.00000,,"1998-11-22 03:25:06",0.00044,,,,,,,,,,,,,,,,,
"1998-11-22 03:30:00",1,"SNOWY1",7,0.00000,0.00000,,"1998-11-22 03:25:06",0.00039,,,,,,,,,,,,,,,,,
"1998-11-22 03:30:00",1,"VIC1",7,0.00000,0.00000,,"1998-11-22 03:25:06",0.00037,,,,,,,,,,,,,,,,,
"1998-11-22 04:00:00",1,"NSW1",8,0.00000,0.00000,,"1998-11-22 03:55:06",0.00042,,,,,,,,,,,,,,,,,
"1998-11-22 04:00:00",1,"QLD1",8,20.74000,0.00000,,"1998-11-22 03:55:06",20.73501,,,,,,,,,,,,,,,,,
"1998-11-22 04:00:00",1,"SA1",8,0.00000,0.00000,,"1998-11-22 03:55:06",0.00044,,,,,,,,,,,,,,,,,
"1998-11-22 04:00:00",1,"SNOWY1",8,0.00000,0.00000,,"1998-11-22 03:55:06",0.00040,,,,,,,,,,,,,,,,,
"1998-11-22 04:00:00",1,"VIC1",8,0.00000,0.00000,,"1998-11-22 03:55:06",0.00038,,,,,,,,,,,,,,,,,
"1998-11-22 04:30:00",1,"NSW1",9,9.39000,0.00000,,"1998-11-22 04:25:05",9.38587,,,,,,,,,,,,,,,,,
"1998-11-22 04:30:00",1,"QLD1",9,19.51000,0.00000,,"1998-11-22 04:25:05",19.51000,,,,,,,,,,,,,,,,,
"1998-11-22 04:30:00",1,"SA1",9,9.76000,0.00000,,"1998-11-22 04:25:05",9.75733,,,,,,,,,,,,,,,,,
"1998-11-22 04:30:00",1,"SNOWY1",9,8.91000,0.00000,,"1998-11-22 04:25:05",8.90955,,,,,,,,,,,,,,,,,
"1998-11-22 04:30:00",1,"VIC1",9,8.68000,0.00000,,"1998-11-22 04:25:05",8.68335,,,,,,,,,,,,,,,,,
"1998-11-22 05:00:00",1,"NSW1",10,6.55000,0.00000,,"1998-11-22 04:55:05",6.54945,,,,,,,,,,,,,,,,,
"1998-11-22 05:00:00",1,"QLD1",10,20.22000,0.00000,,"1998-11-22 04:55:05",20.21834,,,,,,,,,,,,,,,,,
"1998-11-22 05:00:00",1,"SA1",10,6.85000,0.00000,,"1998-11-22 04:55:05",6.85059,,,,,,,,,,,,,,,,,
"1998-11-22 05:00:00",1,"SNOWY1",10,6.23000,0.00000,,"1998-11-22 04:55:05",6.23090,,,,,,,,,,,,,,,,,
"1998-11-22 05:00:00",1,"VIC1",10,6.08000,0.00000,,"1998-11-22 04:55:05",6.07835,,,,,,,,,,,,,,,,,
"1998-11-22 05:30:00",1,"NSW1",11,7.53000,0.00000,,"1998-11-22 05:25:06",7.52697,,,,,,,,,,,,,,,,,
"1998-11-22 05:30:00",1,"QLD1",11,20.60000,0.00000,,"1998-11-22 05:25:06",20.59668,,,,,,,,,,,,,,,,,
"1998-11-22 05:30:00",1,"SA1",11,7.81000,0.00000,,"1998-11-22 05:25:06",7.81387,,,,,,,,,,,,,,,,,
"1998-11-22 05:30:00",1,"SNOWY1",11,7.14000,0.00000,,"1998-11-22 05:25:06",7.14018,,,,,,,,,,,,,,,,,
"1998-11-22 05:30:00",1,"VIC1",11,6.95000,0.00000,,"1998-11-22 05:25:06",6.94673,,,,,,,,,,,,,,,,,
"1998-11-22 06:00:00",1,"NSW1",12,10.60000,0.00000,,"1998-11-22 05:55:06",10.59741,,,,,,,,,,,,,,,,,
"1998-11-22 06:00:00",1,"QLD1",12,20.03000,0.00000,,"1998-11-22 05:55:06",20.02667,,,,,,,,,,,,,,,,,
"1998-11-22 06:00:00",1,"SA1",12,10.89000,0.00000,,"1998-11-22 05:55:06",10.88516,,,,,,,,,,,,,,,,,
"1998-11-22 06:00:00",1,"SNOWY1",12,10.01000,0.00000,,"1998-11-22 05:55:06",10.00639,,,,,,,,,,,,,,,,,
"1998-11-22 06:00:00",1,"VIC1",12,9.70000,0.00000,,"1998-11-22 05:55:06",9.69834,,,,,,,,,,,,,,,,,
"1998-11-22 06:30:00",1,"NSW1",13,11.47000,0.00000,,"1998-11-22 06:25:07",11.46824,,,,,,,,,,,,,,,,,
"1998-11-22 06:30:00",1,"QLD1",13,20.37000,0.00000,,"1998-11-22 06:25:07",20.36668,,,,,,,,,,,,,,,,,
"1998-11-22 06:30:00",1,"SA1",13,11.58000,0.00000,,"1998-11-22 06:25:07",11.57612,,,,,,,,,,,,,,,,,
"1998-11-22 06:30:00",1,"SNOWY1",13,10.78000,0.00000,,"1998-11-22 06:25:07",10.77783,,,,,,,,,,,,,,,,,
"1998-11-22 06:30:00",1,"VIC1",13,10.38000,0.00000,,"1998-11-22 06:25:07",10.38500,,,,,,,,,,,,,,,,,
"1998-11-22 07:00:00",1,"NSW1",14,12.12000,0.00000,,"1998-11-22 06:55:07",12.12196,,,,,,,,,,,,,,,,,
"1998-11-22 07:00:00",1,"QLD1",14,17.90000,0.00000,,"1998-11-22 06:55:07",17.89996,,,,,,,,,,,,,,,,,
"1998-11-22 07:00:00",1,"SA1",14,11.88000,0.00000,,"1998-11-22 06:55:07",11.88233,,,,,,,,,,,,,,,,,
"1998-11-22 07:00:00",1,"SNOWY1",14,11.37000,0.00000,,"1998-11-22 06:55:07",11.36782,,,,,,,,,,,,,,,,,
"1998-11-22 07:00:00",1,"VIC1",14,10.93000,0.00000,,"1998-11-22 06:55:07",10.92737,,,,,,,,,,,,,,,,,
"1998-11-22 07:30:00",1,"NSW1",15,11.97000,0.00000,,"1998-11-22 07:25:07",11.97280,,,,,,,,,,,,,,,,,
"1998-11-22 07:30:00",1,"QLD1",15,13.78000,0.00000,,"1998-11-22 07:25:07",13.78343,,,,,,,,,,,,,,,,,
"1998-11-22 07:30:00",1,"SA1",15,11.87000,0.00000,,"1998-11-22 07:25:07",11.86561,,,,,,,,,,,,,,,,,
"1998-11-22 07:30:00",1,"SNOWY1",15,11.24000,0.00000,,"1998-11-22 07:25:07",11.24114,,,,,,,,,,,,,,,,,
"1998-11-22 07:30:00",1,"VIC1",15,10.81000,0.00000,,"1998-11-22 07:25:07",10.81475,,,,,,,,,,,,,,,,,
"1998-11-22 08:00:00",1,"NSW1",16,13.83000,0.00000,,"1998-11-22 07:55:06",13.82508,,,,,,,,,,,,,,,,,
"1998-11-22 08:00:00",1,"QLD1",16,17.85000,0.00000,,"1998-11-22 07:55:06",17.84663,,,,,,,,,,,,,,,,,
"1998-11-22 08:00:00",1,"SA1",16,13.34000,0.00000,,"1998-11-22 07:55:06",13.33952,,,,,,,,,,,,,,,,,
"1998-11-22 08:00:00",1,"SNOWY1",16,12.89000,0.00000,,"1998-11-22 07:55:06",12.88661,,,,,,,,,,,,,,,,,
"1998-11-22 08:00:00",1,"VIC1",16,12.29000,0.00000,,"1998-11-22 07:55:06",12.29369,,,,,,,,,,,,,,,,,
"1998-11-22 08:30:00",1,"NSW1",17,14.99000,0.00000,,"1998-11-22 08:25:06",14.98738,,,,,,,,,,,,,,,,,
"1998-11-22 08:30:00",1,"QLD1",17,11.71000,0.00000,,"1998-11-22 08:25:06",11.70673,,,,,,,,,,,,,,,,,
"1998-11-22 08:30:00",1,"SA1",17,14.45000,0.00000,,"1998-11-22 08:25:06",14.45430,,,,,,,,,,,,,,,,,
"1998-11-22 08:30:00",1,"SNOWY1",17,13.96000,0.00000,,"1998-11-22 08:25:06",13.95795,,,,,,,,,,,,,,,,,
"1998-11-22 08:30:00",1,"VIC1",17,13.32000,0.00000,,"1998-11-22 08:25:06",13.31771,,,,,,,,,,,,,,,,,
"1998-11-22 09:00:00",1,"NSW1",18,13.40000,0.00000,,"1998-11-22 08:55:06",13.40255,,,,,,,,,,,,,,,,,
"1998-11-22 09:00:00",1,"QLD1",18,16.78000,0.00000,,"1998-11-22 08:55:06",16.77999,,,,,,,,,,,,,,,,,
"1998-11-22 09:00:00",1,"SA1",18,13.25000,0.00000,,"1998-11-22 08:55:06",13.25084,,,,,,,,,,,,,,,,,
"1998-11-22 09:00:00",1,"SNOWY1",18,12.58000,0.00000,,"1998-11-22 08:55:06",12.58236,,,,,,,,,,,,,,,,,
"1998-11-22 09:00:00",1,"VIC1",18,12.11000,0.00000,,"1998-11-22 08:55:06",12.11334,,,,,,,,,,,,,,,,,
"1998-11-22 09:30:00",1,"NSW1",19,14.07000,0.00000,,"1998-11-22 09:25:06",14.06975,,,,,,,,,,,,,,,,,
"1998-11-22 09:30:00",1,"QLD1",19,19.98000,0.00000,,"1998-11-22 09:25:06",19.97835,,,,,,,,,,,,,,,,,
"1998-11-22 09:30:00",1,"SA1",19,14.12000,0.00000,,"1998-11-22 09:25:06",14.12446,,,,,,,,,,,,,,,,,
"1998-11-22 09:30:00",1,"SNOWY1",19,13.26000,0.00000,,"1998-11-22 09:25:06",13.25601,,,,,,,,,,,,,,,,,
"1998-11-22 09:30:00",1,"VIC1",19,12.80000,0.00000,,"1998-11-22 09:25:06",12.79500,,,,,,,,,,,,,,,,,
"1998-11-22 10:00:00",1,"NSW1",20,12.96000,0.00000,,"1998-11-22 09:55:07",12.95862,,,,,,,,,,,,,,,,,
"1998-11-22 10:00:00",1,"QLD1",20,20.85000,0.00000,,"1998-11-22 09:55:07",20.85166,,,,,,,,,,,,,,,,,
"1998-11-22 10:00:00",1,"SA1",20,13.20000,0.00000,,"1998-11-22 09:55:07",13.20289,,,,,,,,,,,,,,,,,
"1998-11-22 10:00:00",1,"SNOWY1",20,12.24000,0.00000,,"1998-11-22 09:55:07",12.23568,,,,,,,,,,,,,,,,,
"1998-11-22 10:00:00",1,"VIC1",20,11.86000,0.00000,,"1998-11-22 09:55:07",11.85862,,,,,,,,,,,,,,,,,
"1998-11-22 10:30:00",1,"NSW1",21,13.66000,0.00000,,"1998-11-22 10:25:07",13.65564,,,,,,,,,,,,,,,,,
"1998-11-22 10:30:00",1,"QLD1",21,20.47000,0.00000,,"1998-11-22 10:25:07",20.46996,,,,,,,,,,,,,,,,,
"1998-11-22 10:30:00",1,"SA1",21,13.98000,0.00000,,"1998-11-22 10:25:07",13.98222,,,,,,,,,,,,,,,,,
"1998-11-22 10:30:00",1,"SNOWY1",21,12.92000,0.00000,,"1998-11-22 10:25:07",12.92365,,,,,,,,,,,,,,,,,
"1998-11-22 10:30:00",1,"VIC1",21,12.51000,0.00000,,"1998-11-22 10:25:07",12.50982,,,,,,,,,,,,,,,,,
"1998-11-22 11:00:00",1,"NSW1",22,16.57000,0.00000,,"1998-11-22 10:55:06",16.56989,,,,,,,,,,,,,,,,,
"1998-11-22 11:00:00",1,"QLD1",22,20.40000,0.00000,,"1998-11-22 10:55:06",20.40334,,,,,,,,,,,,,,,,,
"1998-11-22 11:00:00",1,"SA1",22,16.97000,0.00000,,"1998-11-22 10:55:06",16.96819,,,,,,,,,,,,,,,,,
"1998-11-22 11:00:00",1,"SNOWY1",22,15.68000,0.00000,,"1998-11-22 10:55:06",15.67928,,,,,,,,,,,,,,,,,
"1998-11-22 11:00:00",1,"VIC1",22,15.07000,0.00000,,"1998-11-22 10:55:06",15.07051,,,,,,,,,,,,,,,,,
"1998-11-22 11:30:00",1,"NSW1",23,16.79000,0.00000,,"1998-11-22 11:25:07",16.79041,,,,,,,,,,,,,,,,,
"1998-11-22 11:30:00",1,"QLD1",23,19.48000,0.00000,,"1998-11-22 11:25:07",19.48336,,,,,,,,,,,,,,,,,
"1998-11-22 11:30:00",1,"SA1",23,17.35000,0.00000,,"1998-11-22 11:25:07",17.34900,,,,,,,,,,,,,,,,,
"1998-11-22 11:30:00",1,"SNOWY1",23,15.89000,0.00000,,"1998-11-22 11:25:07",15.88955,,,,,,,,,,,,,,,,,
"1998-11-22 11:30:00",1,"VIC1",23,15.31000,0.00000,,"1998-11-22 11:25:07",15.31006,,,,,,,,,,,,,,,,,
"1998-11-22 12:00:00",1,"NSW1",24,15.65000,0.00000,,"1998-11-22 11:55:06",15.65088,,,,,,,,,,,,,,,,,
"1998-11-22 12:00:00",1,"QLD1",24,20.89000,0.00000,,"1998-11-22 11:55:06",20.88834,,,,,,,,,,,,,,,,,
"1998-11-22 12:00:00",1,"SA1",24,16.24000,0.00000,,"1998-11-22 11:55:06",16.24279,,,,,,,,,,,,,,,,,
"1998-11-22 12:00:00",1,"SNOWY1",24,14.83000,0.00000,,"1998-11-22 11:55:06",14.83006,,,,,,,,,,,,,,,,,
"1998-11-22 12:00:00",1,"VIC1",24,14.29000,0.00000,,"1998-11-22 11:55:06",14.29168,,,,,,,,,,,,,,,,,
"1998-11-22 12:30:00",1,"NSW1",25,15.03000,0.00000,,"1998-11-22 12:25:07",15.03423,,,,,,,,,,,,,,,,,
"1998-11-22 12:30:00",1,"QLD1",25,20.85000,0.00000,,"1998-11-22 12:25:07",20.85165,,,,,,,,,,,,,,,,,
